sample_number,test_number,name,entry,units,status
100850,500850,Potency,93.08,%,A
100851,500851,Content,90.17,%,A
100852,500852,Potency,90.2,%,A
100853,500853,Content,98.89,%,A
100854,500854,Content,92.52,%,I
100855,500855,,92.35,%,I
100856,500856,Potency,90.16,%,A
100857,500857,Content,94.13,%,I
100858,500858,Content,94.03,%,A
100859,500859,Potency,94.24,%,I
100860,500860,,93.32,%,I
100861,500861,Content,98.66,%,I
100862,500862,,94.08,%,A
100863,500863,,90.38,%,I
100864,500864,Content,,%,A
100865,500865,Potency,,%,I
100866,500866,Potency,90.53,%,I
100867,500867,Content,93.04,%,I
100868,500868,Potency,99.34,%,A
100869,500869,,95.5,%,I
100870,500870,,99.2,%,I
100871,500871,Potency,99.16,%,I
100872,500872,Potency,95.43,%,A
100873,500873,,,%,I
100874,500874,Content,98.12,%,I
100875,500875,,93.68,%,I
100876,500876,Content,98.62,%,A
100877,500877,Content,90.27,%,I
100878,500878,Content,94.23,%,I
100879,500879,,94.71,%,I
100880,500880,,92.49,%,I
100881,500881,Potency,93.92,%,A
100882,500882,Potency,92.69,%,I
100883,500883,Potency,95.88,%,A
100884,500884,Content,,%,I
100885,500885,Content,97.15,%,I
100886,500886,,93.42,%,A
100887,500887,Content,93.22,%,A
100888,500888,,92.81,%,I
100889,500889,Content,95.38,%,A
100890,500890,Content,93.55,%,A
100891,500891,Potency,94.06,%,I
100892,500892,Content,92.56,%,I
100893,500893,,99.33,%,A
100894,500894,,,%,I
100895,500895,Content,91.87,%,A
100896,500896,,96.45,%,I
100897,500897,,92.21,%,I
100898,500898,,90.94,%,A
100899,500899,Content,91.94,%,I
100900,500900,,97.62,%,A
100901,500901,Potency,92.15,%,I
100902,500902,Potency,99.75,%,I
100903,500903,Potency,93.68,%,I
100904,500904,Potency,93.54,%,A
100905,500905,Potency,92.76,%,I
100906,500906,Content,97.27,%,A
100907,500907,Potency,96.87,%,I
100908,500908,Potency,98.75,%,A
100909,500909,Content,,%,A
100910,500910,Content,98.94,%,A
100911,500911,,94.98,%,A
100912,500912,Content,92.08,%,I
100913,500913,Potency,95.2,%,A
100914,500914,Potency,,%,A
100915,500915,Potency,92.1,%,I
100916,500916,,99.99,%,A
100917,500917,,97.07,%,I
100918,500918,Potency,91.76,%,A
100919,500919,,,%,A
100920,500920,,,%,A
100921,500921,,92.14,%,A
100922,500922,Potency,98.51,%,I
100923,500923,Content,94.01,%,A
100924,500924,,96.33,%,A
100925,500925,Potency,98.31,%,I
100926,500926,Content,90.14,%,I
100927,500927,Potency,93.5,%,I
100928,500928,Potency,98.16,%,I
100929,500929,Content,96.09,%,I
100930,500930,Potency,93.17,%,I
100931,500931,,91.39,%,A
100932,500932,,91.59,%,I
100933,500933,,95.59,%,I
100934,500934,Content,93.05,%,A
100935,500935,Content,91.2,%,I
100936,500936,Potency,95.2,%,A
100937,500937,Content,99.42,%,A
100938,500938,,96.38,%,A
100939,500939,Content,,%,A
100940,500940,Content,98.1,%,A
100941,500941,Content,92.81,%,I
100942,500942,Potency,94.61,%,A
100943,500943,Potency,97.81,%,A
100944,500944,,94.44,%,A
100945,500945,,,%,A
100946,500946,,94.5,%,A
100947,500947,,99.76,%,A
100948,500948,Content,97.68,%,I
100949,500949,Content,,%,A
100950,500950,,94.5,%,I
100951,500951,,93.28,%,A
100952,500952,Content,99.87,%,I
100953,500953,,99.24,%,I
100954,500954,Content,95.28,%,A
100955,500955,Content,96.38,%,I
100956,500956,Potency,90.2,%,A
100957,500957,Potency,94.71,%,A
100958,500958,Potency,95.66,%,A
100959,500959,Content,99.42,%,I
100960,500960,,94.09,%,A
100961,500961,Potency,91.49,%,I
100962,500962,,92.93,%,I
100963,500963,Content,96.24,%,I
100964,500964,Potency,98.52,%,A
100965,500965,Content,91.59,%,A
100966,500966,,92.35,%,A
100967,500967,,93.99,%,A
100968,500968,Potency,92.15,%,A
100969,500969,Content,90.15,%,I
100970,500970,Content,96.07,%,I
100971,500971,Potency,95.44,%,I
100972,500972,Content,94.76,%,I
100973,500973,,90.06,%,A
100974,500974,Potency,90.44,%,A
100975,500975,,94.8,%,A
100976,500976,,96.98,%,I
100977,500977,,99.61,%,I
100978,500978,Content,95.14,%,I
100979,500979,Potency,,%,I
100980,500980,,,%,A
100981,500981,,99.9,%,A
100982,500982,,92.66,%,A
100983,500983,Content,92.7,%,I
100984,500984,Content,96.18,%,A
100985,500985,Potency,,%,A
100986,500986,,91.03,%,A
100987,500987,Potency,96.39,%,A
100988,500988,Potency,94.25,%,I
100989,500989,Content,94.81,%,A
100990,500990,Potency,92.02,%,A
100991,500991,Potency,94.35,%,A
100992,500992,,90.16,%,I
100993,500993,Content,99.17,%,I
100994,500994,Content,99.83,%,I
100995,500995,Content,91.88,%,I
100996,500996,Content,91.85,%,I
100997,500997,Potency,93.85,%,A
100998,500998,Content,93.44,%,A
100999,500999,Potency,95.05,%,I
101000,501000,Content,,%,A
101001,501001,,97.2,%,I
101002,501002,,94.06,%,A
101003,501003,Potency,,%,A
101004,501004,Potency,98.82,%,A
101005,501005,,94.81,%,A
101006,501006,Potency,90.73,%,I
101007,501007,Potency,94.75,%,I
101008,501008,Potency,96.84,%,A
101009,501009,Potency,96.41,%,I
101010,501010,,91.86,%,I
101011,501011,,95.73,%,A
101012,501012,Content,93.86,%,I
101013,501013,Potency,,%,I
101014,501014,,90.95,%,A
101015,501015,Content,99.94,%,A
101016,501016,Content,92.63,%,I
101017,501017,Content,90.16,%,I
101018,501018,Content,96.56,%,A
101019,501019,,92.73,%,A
101020,501020,,93.43,%,A
101021,501021,,96.88,%,A
101022,501022,,,%,I
101023,501023,,95.95,%,A
101024,501024,,,%,A
101025,501025,,92.27,%,A
101026,501026,Potency,99.19,%,A
101027,501027,Content,,%,A
101028,501028,,96.31,%,I
101029,501029,,94.06,%,I
101030,501030,Content,92.74,%,I
101031,501031,,94.22,%,I
101032,501032,Potency,99.11,%,A
101033,501033,Content,,%,A
101034,501034,,92.66,%,A
101035,501035,Potency,95.46,%,I
101036,501036,,91.84,%,I
101037,501037,Content,93.55,%,I
101038,501038,Potency,97.46,%,A
101039,501039,Potency,99.72,%,I
101040,501040,,92.4,%,A
101041,501041,,99.89,%,A
101042,501042,,94.81,%,I
101043,501043,Content,92.21,%,I
101044,501044,Potency,96.88,%,I
101045,501045,Potency,91.68,%,A
101046,501046,Content,98.79,%,I
101047,501047,Content,92.48,%,I
101048,501048,Content,97.28,%,I
101049,501049,Potency,,%,I
101050,501050,Potency,95.39,%,A
101051,501051,Potency,94.38,%,I
101052,501052,Potency,97.02,%,I
101053,501053,,92.29,%,A
101054,501054,Content,93.71,%,I
101055,501055,Potency,99.44,%,I
101056,501056,Content,98.61,%,I
101057,501057,Potency,96.63,%,A
101058,501058,Potency,96.97,%,I
101059,501059,,98.57,%,A
101060,501060,Potency,97.29,%,A
101061,501061,,96.43,%,A
101062,501062,Potency,,%,A
101063,501063,Content,97.65,%,A
101064,501064,,90.68,%,A
101065,501065,Potency,96.63,%,A
101066,501066,,90.07,%,A
101067,501067,,98.25,%,A
101068,501068,Potency,,%,A
101069,501069,Potency,97.94,%,A
101070,501070,Potency,98.78,%,I
101071,501071,Content,96.39,%,A
101072,501072,Potency,95.42,%,A
101073,501073,,96.49,%,A
101074,501074,Potency,91.02,%,A
101075,501075,Content,92.83,%,I
101076,501076,Potency,98.21,%,A
101077,501077,Content,95.13,%,A
101078,501078,Content,93.2,%,I
101079,501079,,97.39,%,I
101080,501080,,98.03,%,A
101081,501081,Content,94.25,%,A
101082,501082,Potency,91.55,%,A
101083,501083,Potency,93.51,%,I
101084,501084,Potency,97.75,%,I
101085,501085,Content,94.86,%,A
101086,501086,Content,92.99,%,A
101087,501087,,90.9,%,A
101088,501088,Potency,,%,I
101089,501089,Potency,91.59,%,I
101090,501090,Content,96.56,%,A
101091,501091,Content,99.17,%,I
101092,501092,Potency,97.93,%,A
101093,501093,Potency,93.46,%,I
101094,501094,Content,96.28,%,I
101095,501095,,99.49,%,I
101096,501096,Content,91.27,%,I
101097,501097,,96.49,%,A
101098,501098,,91.42,%,A
101099,501099,Potency,94.81,%,I
101100,501100,Content,97.55,%,A
101101,501101,Potency,92.88,%,I
101102,501102,Content,90.8,%,I
101103,501103,Content,93.51,%,A
101104,501104,Potency,97.11,%,A
101105,501105,Potency,99.26,%,A
101106,501106,,96.27,%,A
101107,501107,Content,90.67,%,A
101108,501108,Content,99.0,%,A
101109,501109,,96.54,%,A
101110,501110,,95.63,%,I
101111,501111,Potency,99.76,%,A
101112,501112,Potency,,%,A
101113,501113,Potency,92.55,%,I
101114,501114,,97.26,%,A
101115,501115,,96.45,%,A
101116,501116,Content,99.25,%,I
101117,501117,,92.46,%,I
101118,501118,Potency,97.59,%,A
101119,501119,Content,,%,I
101120,501120,,99.54,%,A
101121,501121,Potency,,%,I
101122,501122,,95.3,%,A
101123,501123,,,%,A
101124,501124,,96.61,%,I
101125,501125,,,%,A
101126,501126,Content,99.59,%,I
101127,501127,Content,,%,I
101128,501128,,94.19,%,A
101129,501129,Content,95.4,%,A
101130,501130,Potency,92.99,%,I
101131,501131,Potency,98.27,%,A
101132,501132,,91.38,%,A
101133,501133,Content,98.65,%,A
101134,501134,Potency,93.01,%,A
101135,501135,,93.36,%,I
101136,501136,Potency,97.48,%,A
101137,501137,Content,97.72,%,A
101138,501138,Content,,%,A
101139,501139,Potency,90.35,%,I
101140,501140,Content,98.1,%,A
101141,501141,Potency,92.35,%,I
101142,501142,Content,93.35,%,A
101143,501143,,94.45,%,A
101144,501144,Content,94.69,%,I
101145,501145,,90.15,%,I
101146,501146,,96.57,%,A
101147,501147,Potency,96.87,%,A
101148,501148,Potency,98.91,%,I
101149,501149,Content,98.88,%,A
101150,501150,Content,95.11,%,I
101151,501151,Content,96.99,%,A
101152,501152,Potency,97.86,%,I
101153,501153,,97.25,%,I
101154,501154,,93.52,%,A
101155,501155,Potency,98.26,%,I
101156,501156,Content,,%,I
101157,501157,Potency,94.9,%,A
101158,501158,Content,99.35,%,I
101159,501159,,99.72,%,I
101160,501160,Potency,99.37,%,I
101161,501161,Content,94.21,%,A
101162,501162,,95.91,%,I
101163,501163,Potency,91.39,%,I
101164,501164,Content,93.85,%,A
101165,501165,,94.95,%,A
101166,501166,Potency,95.65,%,I
101167,501167,Potency,93.35,%,I
101168,501168,Content,94.83,%,I
101169,501169,Potency,,%,A
101170,501170,Content,98.64,%,A
101171,501171,Potency,92.39,%,I
101172,501172,,93.2,%,A
101173,501173,,92.79,%,A
101174,501174,Potency,93.1,%,I
101175,501175,Potency,99.54,%,A
101176,501176,Potency,98.04,%,A
101177,501177,Potency,91.4,%,A
101178,501178,Potency,96.2,%,A
101179,501179,,93.28,%,I
101180,501180,Content,96.48,%,A
101181,501181,Potency,90.45,%,A
101182,501182,,95.24,%,I
101183,501183,Potency,95.23,%,A
101184,501184,Potency,98.93,%,I
101185,501185,Potency,95.54,%,I
101186,501186,Potency,91.88,%,A
101187,501187,Potency,99.05,%,I
101188,501188,,98.11,%,A
101189,501189,,90.66,%,I
101190,501190,Content,95.03,%,A
101191,501191,Potency,95.62,%,A
101192,501192,,94.91,%,I
101193,501193,Content,95.99,%,I
101194,501194,Potency,99.2,%,A
101195,501195,Potency,95.68,%,A
101196,501196,,,%,A
101197,501197,,98.57,%,I
101198,501198,,99.48,%,I
101199,501199,Content,,%,A
101200,501200,,,%,A
101201,501201,Content,,%,I
101202,501202,,94.31,%,A
101203,501203,Content,93.26,%,A
101204,501204,Potency,94.39,%,I
101205,501205,Potency,91.42,%,A
101206,501206,Potency,98.44,%,A
101207,501207,Content,,%,A
101208,501208,,,%,I
101209,501209,Content,93.99,%,A
101210,501210,,90.37,%,I
101211,501211,,96.66,%,I
101212,501212,Content,91.05,%,A
101213,501213,Potency,99.72,%,A
101214,501214,Potency,97.13,%,A
101215,501215,Content,95.52,%,I
101216,501216,Content,91.29,%,I
101217,501217,Content,96.65,%,I
101218,501218,,95.4,%,A
101219,501219,,96.57,%,I
101220,501220,,97.35,%,I
101221,501221,,91.47,%,I
101222,501222,Potency,94.25,%,A
101223,501223,Content,94.44,%,A
101224,501224,Potency,93.01,%,I
101225,501225,Content,96.37,%,A
101226,501226,Potency,91.18,%,A
101227,501227,Potency,94.36,%,A
101228,501228,Potency,99.58,%,A
101229,501229,,95.9,%,I
101230,501230,Potency,96.69,%,A
101231,501231,,96.61,%,I
101232,501232,Potency,,%,I
101233,501233,Potency,94.02,%,I
101234,501234,Content,99.57,%,A
101235,501235,Content,98.67,%,A
101236,501236,,93.66,%,A
101237,501237,Potency,95.11,%,I
101238,501238,Potency,95.57,%,I
101239,501239,Potency,98.89,%,I
101240,501240,Content,97.84,%,I
101241,501241,Potency,93.69,%,I
101242,501242,Potency,90.71,%,I
101243,501243,Content,98.31,%,I
101244,501244,,92.31,%,I
101245,501245,Potency,,%,I
101246,501246,,94.95,%,I
101247,501247,,,%,I
101248,501248,,97.88,%,A
101249,501249,,,%,A
101250,501250,,94.56,%,A
101251,501251,,97.93,%,A
101252,501252,Content,99.9,%,I
101253,501253,,93.14,%,I
101254,501254,Content,91.73,%,I
101255,501255,Potency,,%,I
101256,501256,,99.18,%,A
101257,501257,Potency,99.53,%,A
101258,501258,,,%,A
101259,501259,Potency,91.76,%,I
101260,501260,,99.32,%,A
101261,501261,,95.62,%,I
101262,501262,Potency,96.35,%,I
101263,501263,Content,94.76,%,A
101264,501264,Content,96.11,%,A
101265,501265,,97.61,%,A
101266,501266,,95.97,%,I
101267,501267,Content,90.8,%,A
101268,501268,,98.97,%,I
101269,501269,Potency,90.24,%,I
101270,501270,,93.62,%,A
101271,501271,,96.18,%,I
101272,501272,Content,98.28,%,I
101273,501273,Content,,%,I
101274,501274,,98.43,%,I
101275,501275,Content,95.84,%,A
101276,501276,,97.02,%,I
101277,501277,,94.35,%,I
101278,501278,Content,99.53,%,A
101279,501279,Potency,91.31,%,A
101280,501280,Content,90.9,%,I
101281,501281,Potency,97.94,%,I
101282,501282,Content,90.01,%,I
101283,501283,Content,99.59,%,A
101284,501284,Potency,94.18,%,A
101285,501285,Potency,97.57,%,I
101286,501286,,98.59,%,A
101287,501287,Content,98.27,%,A
101288,501288,Content,97.66,%,I
101289,501289,Potency,91.72,%,I
101290,501290,Content,93.98,%,A
101291,501291,Potency,97.47,%,A
101292,501292,Content,,%,A
101293,501293,Content,99.53,%,A
101294,501294,Potency,97.05,%,I
101295,501295,Potency,99.63,%,I
101296,501296,Content,90.72,%,A
101297,501297,,,%,A
101298,501298,Content,98.3,%,I
101299,501299,,99.02,%,A
101300,501300,Potency,96.15,%,I
101301,501301,Potency,94.94,%,A
101302,501302,,90.67,%,A
101303,501303,,96.86,%,A
101304,501304,,99.45,%,I
101305,501305,Content,,%,I
101306,501306,Content,98.97,%,A
101307,501307,,96.55,%,I
101308,501308,Potency,96.61,%,A
101309,501309,Potency,,%,I
101310,501310,Content,91.65,%,A
101311,501311,,99.92,%,I
101312,501312,Content,90.96,%,I
101313,501313,Content,96.48,%,I
101314,501314,Potency,90.26,%,I
101315,501315,,94.65,%,A
101316,501316,Potency,99.09,%,I
101317,501317,,99.3,%,A
101318,501318,,97.57,%,A
101319,501319,Potency,96.11,%,I
101320,501320,Potency,94.05,%,A
101321,501321,Content,99.36,%,A
101322,501322,Potency,99.37,%,I
101323,501323,Content,,%,A
101324,501324,,91.08,%,I
101325,501325,,94.92,%,A
101326,501326,Potency,91.81,%,I
101327,501327,Potency,90.43,%,I
101328,501328,Potency,99.07,%,I
101329,501329,,97.99,%,I
101330,501330,Potency,96.53,%,A
101331,501331,Content,96.2,%,A
101332,501332,Potency,92.26,%,I
101333,501333,,96.8,%,A
101334,501334,,98.4,%,I
101335,501335,Content,97.22,%,I
101336,501336,,,%,I
101337,501337,Potency,,%,A
101338,501338,,96.51,%,I
101339,501339,,91.68,%,A
101340,501340,Content,97.38,%,I
101341,501341,Potency,95.03,%,I
101342,501342,,92.14,%,I
101343,501343,Potency,95.84,%,A
101344,501344,,96.02,%,I
101345,501345,Potency,95.88,%,A
101346,501346,Content,90.98,%,A
101347,501347,Content,,%,A
101348,501348,Potency,,%,I
101349,501349,Content,94.01,%,I
101350,501350,Content,98.28,%,I
101351,501351,Content,97.29,%,I
101352,501352,Potency,96.34,%,A
101353,501353,Potency,95.25,%,I
101354,501354,Potency,97.2,%,A
101355,501355,Content,92.26,%,I
101356,501356,Content,90.19,%,I
101357,501357,Potency,93.99,%,I
101358,501358,Potency,98.28,%,A
101359,501359,,97.88,%,I
101360,501360,,90.54,%,I
101361,501361,Potency,94.48,%,I
101362,501362,Potency,95.71,%,I
101363,501363,Content,94.23,%,A
101364,501364,Content,96.54,%,I
101365,501365,,98.99,%,I
101366,501366,Potency,90.35,%,A
101367,501367,Content,97.7,%,I
101368,501368,Content,99.7,%,I
101369,501369,,94.56,%,I
101370,501370,,92.42,%,I
101371,501371,Content,92.76,%,A
101372,501372,Potency,93.31,%,A
101373,501373,Content,92.27,%,I
101374,501374,Potency,,%,A
101375,501375,,94.14,%,A
101376,501376,,97.71,%,A
101377,501377,Potency,93.88,%,A
101378,501378,Potency,94.85,%,I
101379,501379,Content,99.11,%,I
101380,501380,Content,90.41,%,A
101381,501381,Content,93.44,%,I
101382,501382,Content,91.71,%,I
101383,501383,Potency,94.01,%,A
101384,501384,Content,95.07,%,I
101385,501385,Potency,90.95,%,A
101386,501386,Potency,98.14,%,A
101387,501387,Content,90.76,%,I
101388,501388,Content,,%,A
101389,501389,Potency,94.95,%,A
101390,501390,Potency,92.48,%,I
101391,501391,,90.98,%,I
101392,501392,Potency,93.26,%,A
101393,501393,Potency,97.68,%,I
101394,501394,Potency,,%,I
101395,501395,,98.61,%,I
101396,501396,Content,97.81,%,I
101397,501397,Potency,98.15,%,A
101398,501398,Potency,94.56,%,A
101399,501399,Potency,97.0,%,I
101400,501400,Content,93.65,%,I
101401,501401,Potency,98.59,%,A
101402,501402,,99.17,%,I
101403,501403,Content,90.88,%,A
101404,501404,Content,95.54,%,A
101405,501405,,95.85,%,I
101406,501406,Potency,91.93,%,I
101407,501407,Potency,93.78,%,A
101408,501408,,90.03,%,A
101409,501409,,,%,I
101410,501410,Content,99.75,%,I
101411,501411,,98.82,%,A
101412,501412,,90.41,%,A
101413,501413,Content,93.18,%,A
101414,501414,Potency,91.46,%,I
101415,501415,Potency,93.75,%,I
101416,501416,Potency,95.45,%,A
101417,501417,Potency,91.0,%,A
101418,501418,Content,97.64,%,I
101419,501419,Content,94.97,%,I
101420,501420,,96.26,%,A
101421,501421,Potency,90.49,%,I
101422,501422,,97.57,%,I
101423,501423,Content,,%,I
101424,501424,,94.38,%,A
101425,501425,,92.1,%,A
101426,501426,Potency,91.9,%,I
101427,501427,,90.16,%,I
101428,501428,Content,,%,A
101429,501429,Potency,97.48,%,A
101430,501430,,97.09,%,A
101431,501431,,98.74,%,I
101432,501432,Potency,96.58,%,I
101433,501433,Content,95.29,%,I
101434,501434,Content,92.67,%,I
101435,501435,Content,96.65,%,I
101436,501436,Content,93.22,%,I
101437,501437,Content,94.53,%,I
101438,501438,Potency,,%,I
101439,501439,Content,99.15,%,I
101440,501440,Potency,91.69,%,I
101441,501441,Potency,98.93,%,I
101442,501442,,,%,I
101443,501443,,96.43,%,A
101444,501444,Content,90.37,%,I
101445,501445,Potency,96.53,%,I
101446,501446,Content,92.27,%,A
101447,501447,Potency,95.58,%,A
101448,501448,Potency,99.19,%,I
101449,501449,Content,94.7,%,I
101450,501450,Content,98.55,%,A
101451,501451,Content,98.9,%,A
101452,501452,Content,93.37,%,I
101453,501453,,96.12,%,A
101454,501454,Content,90.09,%,I
101455,501455,Content,91.45,%,A
101456,501456,Potency,90.61,%,A
101457,501457,Potency,93.36,%,I
101458,501458,Potency,99.09,%,I
101459,501459,Content,,%,A
101460,501460,Content,99.93,%,A
101461,501461,Potency,99.27,%,I
101462,501462,,93.26,%,A
101463,501463,Content,92.02,%,I
101464,501464,Potency,94.66,%,A
101465,501465,Content,93.19,%,I
101466,501466,,95.49,%,A
101467,501467,Content,90.94,%,A
101468,501468,Content,91.86,%,I
101469,501469,Content,99.55,%,I
101470,501470,Content,90.67,%,I
101471,501471,Potency,95.79,%,A
101472,501472,Content,93.98,%,A
101473,501473,,,%,A
101474,501474,Potency,97.87,%,I
101475,501475,Content,94.03,%,I
101476,501476,Content,98.05,%,A
101477,501477,,,%,I
101478,501478,,95.08,%,A
101479,501479,Potency,,%,A
101480,501480,,90.69,%,A
101481,501481,,93.8,%,I
101482,501482,Content,93.16,%,I
101483,501483,Content,,%,A
101484,501484,,91.68,%,A
101485,501485,,93.29,%,A
101486,501486,Content,93.44,%,I
101487,501487,Potency,99.03,%,A
101488,501488,Potency,95.16,%,I
101489,501489,Content,96.87,%,I
101490,501490,Potency,94.98,%,A
101491,501491,Potency,99.55,%,A
101492,501492,Content,99.52,%,I
101493,501493,Potency,,%,I
101494,501494,Potency,92.86,%,I
101495,501495,Potency,97.33,%,A
101496,501496,,99.37,%,A
101497,501497,Potency,97.21,%,I
101498,501498,Potency,94.96,%,A
101499,501499,Content,95.03,%,I
101500,501500,Potency,99.33,%,A
101501,501501,Potency,96.16,%,I
101502,501502,,93.59,%,A
101503,501503,Content,95.94,%,A
101504,501504,Potency,97.11,%,I
101505,501505,Content,,%,I
101506,501506,Content,99.47,%,A
101507,501507,,96.45,%,I
101508,501508,Content,98.72,%,I
101509,501509,,90.54,%,A
101510,501510,Potency,91.17,%,I
101511,501511,Content,,%,I
101512,501512,,94.22,%,A
101513,501513,Content,92.16,%,A
101514,501514,Content,92.34,%,I
101515,501515,,90.85,%,A
101516,501516,,97.03,%,A
101517,501517,Potency,92.15,%,I
101518,501518,Potency,95.69,%,A
101519,501519,,90.66,%,A
101520,501520,,92.86,%,I
101521,501521,Content,97.17,%,A
101522,501522,,93.53,%,I
101523,501523,Content,92.16,%,A
101524,501524,Potency,99.55,%,A
101525,501525,Potency,96.22,%,A
101526,501526,Potency,96.44,%,A
101527,501527,Content,96.45,%,I
101528,501528,,99.19,%,I
101529,501529,Content,,%,A
101530,501530,Potency,94.15,%,I
101531,501531,,97.06,%,I
101532,501532,,99.68,%,A
101533,501533,,91.08,%,A
101534,501534,Content,98.3,%,I
101535,501535,Potency,91.59,%,I
101536,501536,,,%,I
101537,501537,,98.22,%,I
101538,501538,Content,93.67,%,A
101539,501539,Content,,%,A
101540,501540,Content,98.67,%,I
