sample_number,test_number,name,entry,units,status
10799,5799,Potency,91.49,%,A
10800,5800,Content,92.7,%,A
10801,5801,Content,99.98,%,A
10802,5802,Content,96.74,%,A
10803,5803,Potency,99.26,%,A
10804,5804,Potency,93.76,%,A
10805,5805,Potency,93.26,%,A
10806,5806,Potency,92.46,%,A
10807,5807,Potency,94.29,%,A
10808,5808,Potency,90.95,%,A
10809,5809,Content,91.74,%,A
10810,5810,Content,98.04,%,A
10811,5811,Potency,95.22,%,A
10812,5812,Potency,90.58,%,A
10813,5813,Potency,94.95,%,A
10814,5814,Potency,98.95,%,A
10815,5815,Content,91.96,%,A
10816,5816,Potency,95.33,%,A
10817,5817,Content,97.66,%,A
10818,5818,Content,93.22,%,A
10819,5819,Potency,96.04,%,A
10820,5820,Potency,96.94,%,A
10821,5821,Content,96.06,%,A
10822,5822,Potency,91.37,%,A
10823,5823,Content,92.16,%,A
10824,5824,Content,95.01,%,A
10825,5825,Content,90.11,%,A
10826,5826,Potency,96.52,%,A
10827,5827,Content,98.11,%,A
10828,5828,Potency,92.45,%,A
10829,5829,Content,97.9,%,A
10830,5830,Content,90.02,%,A
10831,5831,Potency,95.83,%,A
10832,5832,Content,91.77,%,A
10833,5833,Content,90.74,%,A
10834,5834,Potency,91.21,%,A
10835,5835,Content,95.67,%,A
10836,5836,Potency,95.86,%,A
10837,5837,Content,97.17,%,A
10838,5838,Potency,93.36,%,A
10839,5839,Potency,98.09,%,A
10840,5840,Content,92.03,%,A
10841,5841,Content,92.4,%,A
10842,5842,Content,93.51,%,A
10843,5843,Potency,91.51,%,A
10844,5844,Content,93.38,%,A
10845,5845,Content,91.88,%,A
10846,5846,Potency,92.67,%,A
10847,5847,Potency,92.05,%,A
10848,5848,Potency,90.37,%,A
10849,5849,Content,94.11,%,A
10850,5850,Content,98.36,%,A
10851,5851,Content,94.12,%,A
10852,5852,Potency,99.99,%,A
10853,5853,Content,92.57,%,A
10854,5854,Potency,96.98,%,A
10855,5855,Potency,97.39,%,A
10856,5856,Potency,95.22,%,A
10857,5857,Content,96.17,%,A
10858,5858,Potency,90.55,%,A
10859,5859,Potency,93.72,%,A
10860,5860,Content,96.45,%,A
10861,5861,Content,93.69,%,A
10862,5862,Content,99.63,%,A
10863,5863,Potency,93.19,%,A
10864,5864,Content,96.51,%,A
10865,5865,Content,90.4,%,A
10866,5866,Content,99.05,%,A
10867,5867,Content,95.43,%,A
10868,5868,Potency,91.08,%,A
10869,5869,Content,97.6,%,A
10870,5870,Content,95.88,%,A
10871,5871,Content,95.95,%,A
10872,5872,Potency,98.57,%,A
10873,5873,Content,95.62,%,A
10874,5874,Potency,91.64,%,A
10875,5875,Content,99.57,%,A
10876,5876,Content,96.28,%,A
10877,5877,Potency,92.73,%,A
10878,5878,Content,91.13,%,A
10879,5879,Content,93.46,%,A
10880,5880,Potency,90.1,%,A
10881,5881,Content,93.93,%,A
10882,5882,Content,97.05,%,A
10883,5883,Potency,99.17,%,A
10884,5884,Content,94.6,%,A
10885,5885,Potency,92.6,%,A
10886,5886,Potency,90.42,%,A
10887,5887,Potency,91.42,%,A
10888,5888,Content,96.03,%,A
10889,5889,Content,90.41,%,A
10890,5890,Content,96.86,%,A
10891,5891,Content,91.42,%,A
10892,5892,Potency,97.33,%,A
10893,5893,Potency,96.11,%,A
10894,5894,Content,90.59,%,A
10895,5895,Content,99.09,%,A
10896,5896,Content,94.52,%,A
10897,5897,Potency,94.58,%,A
10898,5898,Content,98.98,%,A
10899,5899,Potency,91.36,%,A
10900,5900,Potency,90.84,%,A
10901,5901,Potency,99.5,%,A
10902,5902,Potency,90.59,%,A
10903,5903,Potency,91.81,%,A
10904,5904,Content,97.76,%,A
10905,5905,Potency,97.71,%,A
10906,5906,Potency,92.1,%,A
10907,5907,Content,99.88,%,A
10908,5908,Content,98.96,%,A
10909,5909,Content,97.63,%,A
10910,5910,Potency,94.25,%,A
10911,5911,Potency,93.36,%,A
10912,5912,Potency,92.85,%,A
10913,5913,Content,92.09,%,A
10914,5914,Potency,90.43,%,A
10915,5915,Potency,94.87,%,A
10916,5916,Content,93.53,%,A
10917,5917,Content,96.71,%,A
10918,5918,Potency,92.18,%,A
10919,5919,Potency,94.86,%,A
10920,5920,Content,91.31,%,A
10921,5921,Content,91.9,%,A
10922,5922,Content,90.72,%,A
10923,5923,Content,95.74,%,A
10924,5924,Content,99.67,%,A
10925,5925,Content,97.22,%,A
10926,5926,Content,90.2,%,A
10927,5927,Potency,94.88,%,A
10928,5928,Content,93.45,%,A
10929,5929,Potency,93.04,%,A
10930,5930,Potency,99.28,%,A
10931,5931,Content,93.94,%,A
10932,5932,Potency,98.73,%,A
10933,5933,Content,95.97,%,A
10934,5934,Potency,95.07,%,A
10935,5935,Potency,94.57,%,A
10936,5936,Potency,92.11,%,A
10937,5937,Content,92.72,%,A
10938,5938,Potency,97.33,%,A
10939,5939,Potency,91.51,%,A
10940,5940,Content,99.39,%,A
10941,5941,Content,94.59,%,A
10942,5942,Content,98.82,%,A
10943,5943,Potency,99.86,%,A
10944,5944,Potency,92.93,%,A
10945,5945,Potency,98.45,%,A
10946,5946,Potency,92.38,%,A
10947,5947,Potency,90.09,%,A
10948,5948,Content,90.07,%,A
10949,5949,Content,96.77,%,A
10950,5950,Potency,95.44,%,A
10951,5951,Content,96.04,%,A
10952,5952,Content,92.01,%,A
10953,5953,Potency,95.94,%,A
10954,5954,Potency,97.17,%,A
10955,5955,Content,97.9,%,A
10956,5956,Content,91.21,%,A
10957,5957,Content,90.09,%,A
10958,5958,Content,93.5,%,A
10959,5959,Content,97.75,%,A
10960,5960,Potency,96.69,%,A
10961,5961,Content,97.85,%,A
10962,5962,Content,98.27,%,A
10963,5963,Potency,93.67,%,A
10964,5964,Content,92.18,%,A
10965,5965,Content,91.31,%,A
10966,5966,Potency,92.39,%,A
10967,5967,Potency,96.12,%,A
10968,5968,Potency,91.07,%,A
10969,5969,Content,96.41,%,A
10970,5970,Content,98.23,%,A
10971,5971,Potency,98.75,%,A
10972,5972,Content,92.32,%,A
10973,5973,Content,90.34,%,A
10974,5974,Content,99.54,%,A
10975,5975,Potency,90.03,%,A
10976,5976,Potency,95.14,%,A
10977,5977,Potency,97.26,%,A
10978,5978,Potency,98.06,%,A
10979,5979,Content,90.72,%,A
10980,5980,Content,96.74,%,A
10981,5981,Content,93.24,%,A
10982,5982,Content,97.05,%,A
10983,5983,Content,91.35,%,A
10984,5984,Content,99.3,%,A
10985,5985,Content,91.44,%,A
10986,5986,Content,95.98,%,A
10987,5987,Content,90.59,%,A
10988,5988,Potency,92.29,%,A
10989,5989,Potency,90.35,%,A
10990,5990,Potency,97.49,%,A
10991,5991,Content,90.66,%,A
10992,5992,Potency,97.82,%,A
10993,5993,Potency,97.33,%,A
10994,5994,Potency,90.74,%,A
10995,5995,Content,91.72,%,A
10996,5996,Content,97.92,%,A
10997,5997,Potency,98.66,%,A
10998,5998,Content,96.95,%,A
10999,5999,Potency,99.32,%,A
11000,6000,Potency,90.39,%,A
11001,6001,Content,98.93,%,A
11002,6002,Content,93.96,%,A
11003,6003,Content,98.64,%,A
11004,6004,Content,99.02,%,A
11005,6005,Content,96.76,%,A
11006,6006,Content,93.32,%,A
11007,6007,Potency,93.81,%,A
11008,6008,Content,98.73,%,A
11009,6009,Content,90.8,%,A
11010,6010,Content,98.41,%,A
11011,6011,Potency,95.65,%,A
11012,6012,Content,93.82,%,A
11013,6013,Potency,93.89,%,A
11014,6014,Content,96.57,%,A
11015,6015,Content,97.84,%,A
11016,6016,Content,94.75,%,A
11017,6017,Potency,96.74,%,A
11018,6018,Content,94.21,%,A
11019,6019,Content,95.97,%,A
11020,6020,Potency,92.3,%,A
11021,6021,Content,97.11,%,A
11022,6022,Content,95.67,%,A
11023,6023,Content,92.12,%,A
11024,6024,Potency,91.07,%,A
11025,6025,Potency,98.46,%,A
11026,6026,Content,92.65,%,A
11027,6027,Potency,94.02,%,A
11028,6028,Potency,96.52,%,A
11029,6029,Potency,92.26,%,A
11030,6030,Content,94.87,%,A
11031,6031,Potency,96.43,%,A
11032,6032,Content,93.88,%,A
11033,6033,Content,98.42,%,A
11034,6034,Content,97.61,%,A
11035,6035,Potency,96.4,%,A
11036,6036,Potency,94.69,%,A
11037,6037,Content,91.57,%,A
11038,6038,Potency,90.04,%,A
11039,6039,Content,97.04,%,A
11040,6040,Potency,91.24,%,A
11041,6041,Potency,95.41,%,A
11042,6042,Content,94.3,%,A
11043,6043,Potency,95.71,%,A
11044,6044,Content,90.77,%,A
11045,6045,Potency,97.19,%,A
11046,6046,Potency,97.19,%,A
11047,6047,Content,94.52,%,A
11048,6048,Content,96.1,%,A
11049,6049,Potency,95.05,%,A
11050,6050,Content,98.48,%,A
11051,6051,Content,95.11,%,A
11052,6052,Content,91.65,%,A
11053,6053,Potency,93.27,%,A
11054,6054,Potency,97.67,%,A
11055,6055,Potency,93.51,%,A
11056,6056,Content,95.76,%,A
11057,6057,Potency,97.19,%,A
11058,6058,Potency,96.72,%,A
11059,6059,Potency,93.84,%,A
11060,6060,Content,98.88,%,A
11061,6061,Content,91.92,%,A
11062,6062,Potency,97.22,%,A
11063,6063,Potency,96.79,%,A
11064,6064,Potency,95.17,%,A
11065,6065,Content,97.06,%,A
11066,6066,Potency,96.18,%,A
11067,6067,Potency,96.03,%,A
11068,6068,Content,96.22,%,A
11069,6069,Potency,96.47,%,A
11070,6070,Content,97.3,%,A
11071,6071,Content,94.12,%,A
11072,6072,Content,97.02,%,A
11073,6073,Potency,97.63,%,A
11074,6074,Content,98.6,%,A
11075,6075,Content,93.36,%,A
11076,6076,Content,99.03,%,A
11077,6077,Content,96.86,%,A
11078,6078,Content,96.01,%,A
11079,6079,Potency,96.23,%,A
11080,6080,Content,92.54,%,A
11081,6081,Content,99.88,%,A
11082,6082,Content,92.68,%,A
11083,6083,Potency,99.33,%,A
11084,6084,Content,93.78,%,A
11085,6085,Content,94.36,%,A
11086,6086,Potency,93.89,%,A
11087,6087,Content,92.28,%,A
11088,6088,Potency,91.27,%,A
11089,6089,Content,92.38,%,A
11090,6090,Content,99.28,%,A
11091,6091,Content,91.63,%,A
11092,6092,Content,96.31,%,A
11093,6093,Content,97.81,%,A
11094,6094,Potency,93.89,%,A
11095,6095,Potency,94.33,%,A
11096,6096,Content,95.25,%,A
11097,6097,Content,91.51,%,A
11098,6098,Potency,90.8,%,A
11099,6099,Potency,99.54,%,A
11100,6100,Potency,94.86,%,A
11101,6101,Potency,93.83,%,A
11102,6102,Content,90.62,%,A
11103,6103,Content,93.3,%,A
11104,6104,Content,96.42,%,A
11105,6105,Potency,90.78,%,A
11106,6106,Potency,99.29,%,A
11107,6107,Potency,94.05,%,A
11108,6108,Content,98.55,%,A
11109,6109,Potency,92.83,%,A
11110,6110,Content,99.14,%,A
11111,6111,Potency,93.06,%,A
11112,6112,Content,96.19,%,A
11113,6113,Potency,99.5,%,A
11114,6114,Content,99.63,%,A
11115,6115,Potency,95.77,%,A
11116,6116,Potency,99.97,%,A
11117,6117,Potency,98.11,%,A
11118,6118,Content,90.71,%,A
11119,6119,Potency,98.15,%,A
11120,6120,Potency,98.66,%,A
11121,6121,Potency,93.61,%,A
11122,6122,Content,98.9,%,A
11123,6123,Potency,96.21,%,A
11124,6124,Potency,95.04,%,A
11125,6125,Content,95.4,%,A
11126,6126,Content,97.16,%,A
11127,6127,Content,98.7,%,A
11128,6128,Potency,92.2,%,A
11129,6129,Content,97.26,%,A
11130,6130,Content,98.49,%,A
11131,6131,Content,94.22,%,A
11132,6132,Potency,92.14,%,A
11133,6133,Content,97.87,%,A
11134,6134,Potency,93.43,%,A
11135,6135,Content,91.13,%,A
11136,6136,Content,99.73,%,A
11137,6137,Content,92.68,%,A
11138,6138,Content,97.43,%,A
11139,6139,Potency,92.59,%,A
11140,6140,Content,91.94,%,A
11141,6141,Content,93.98,%,A
11142,6142,Content,99.37,%,A
11143,6143,Content,94.87,%,A
11144,6144,Potency,94.52,%,A
11145,6145,Potency,90.33,%,A
11146,6146,Content,92.96,%,A
11147,6147,Potency,99.34,%,A
11148,6148,Content,90.6,%,A
11149,6149,Content,90.24,%,A
11150,6150,Content,93.87,%,A
11151,6151,Content,95.13,%,A
11152,6152,Potency,91.31,%,A
11153,6153,Potency,96.23,%,A
11154,6154,Potency,99.84,%,A
11155,6155,Potency,93.33,%,A
11156,6156,Potency,93.48,%,A
11157,6157,Content,94.83,%,A
11158,6158,Content,91.94,%,A
11159,6159,Content,98.3,%,A
11160,6160,Content,98.45,%,A
11161,6161,Content,97.75,%,A
11162,6162,Potency,95.51,%,A
11163,6163,Content,97.73,%,A
11164,6164,Content,92.12,%,A
11165,6165,Content,93.23,%,A
11166,6166,Content,91.7,%,A
11167,6167,Potency,90.65,%,A
11168,6168,Potency,96.19,%,A
11169,6169,Content,95.75,%,A
11170,6170,Content,93.03,%,A
11171,6171,Content,95.85,%,A
11172,6172,Content,98.92,%,A
11173,6173,Potency,93.45,%,A
11174,6174,Potency,93.92,%,A
11175,6175,Content,92.76,%,A
11176,6176,Content,91.41,%,A
11177,6177,Content,98.06,%,A
11178,6178,Potency,93.92,%,A
11179,6179,Potency,95.14,%,A
11180,6180,Content,96.0,%,A
11181,6181,Potency,94.69,%,A
11182,6182,Potency,97.05,%,A
11183,6183,Content,93.89,%,A
11184,6184,Potency,92.44,%,A
11185,6185,Content,92.46,%,A
11186,6186,Potency,91.4,%,A
11187,6187,Content,95.0,%,A
11188,6188,Content,99.86,%,A
11189,6189,Potency,97.09,%,A
11190,6190,Content,94.87,%,A
11191,6191,Potency,98.33,%,A
11192,6192,Potency,98.08,%,A
11193,6193,Potency,99.82,%,A
11194,6194,Content,93.1,%,A
11195,6195,Potency,99.3,%,A
11196,6196,Content,91.8,%,A
11197,6197,Content,99.73,%,A
11198,6198,Potency,97.57,%,A
11199,6199,Content,95.03,%,A
11200,6200,Content,91.9,%,A
11201,6201,Potency,97.25,%,A
11202,6202,Potency,94.69,%,A
11203,6203,Content,92.97,%,A
11204,6204,Potency,95.52,%,A
11205,6205,Potency,97.37,%,A
11206,6206,Potency,91.92,%,A
11207,6207,Content,99.78,%,A
11208,6208,Potency,98.62,%,A
11209,6209,Potency,96.48,%,A
11210,6210,Potency,94.43,%,A
11211,6211,Content,94.95,%,A
11212,6212,Content,99.11,%,A
11213,6213,Content,92.65,%,A
11214,6214,Potency,93.87,%,A
11215,6215,Potency,93.79,%,A
11216,6216,Potency,90.8,%,A
11217,6217,Content,99.2,%,A
11218,6218,Content,99.67,%,A
11219,6219,Content,98.37,%,A
11220,6220,Content,93.82,%,A
11221,6221,Potency,95.24,%,A
11222,6222,Content,92.87,%,A
11223,6223,Content,92.99,%,A
11224,6224,Content,96.3,%,A
11225,6225,Content,95.22,%,A
11226,6226,Content,93.33,%,A
11227,6227,Content,97.08,%,A
11228,6228,Content,98.99,%,A
11229,6229,Content,94.62,%,A
11230,6230,Potency,92.01,%,A
11231,6231,Content,96.42,%,A
11232,6232,Potency,94.93,%,A
11233,6233,Content,92.36,%,A
11234,6234,Content,96.23,%,A
11235,6235,Content,90.69,%,A
11236,6236,Potency,94.64,%,A
11237,6237,Potency,98.02,%,A
11238,6238,Content,97.62,%,A
11239,6239,Content,90.34,%,A
11240,6240,Potency,95.19,%,A
11241,6241,Potency,96.57,%,A
11242,6242,Content,94.89,%,A
11243,6243,Potency,98.18,%,A
11244,6244,Potency,92.93,%,A
11245,6245,Potency,99.81,%,A
11246,6246,Content,96.77,%,A
11247,6247,Content,96.62,%,A
11248,6248,Content,98.09,%,A
11249,6249,Potency,92.91,%,A
11250,6250,Potency,93.4,%,A
11251,6251,Potency,97.97,%,A
11252,6252,Content,97.39,%,A
11253,6253,Content,93.06,%,A
11254,6254,Content,99.94,%,A
11255,6255,Content,93.53,%,A
11256,6256,Potency,98.68,%,A
11257,6257,Content,97.79,%,A
11258,6258,Potency,91.77,%,A
11259,6259,Potency,91.14,%,A
11260,6260,Content,96.67,%,A
11261,6261,Content,91.38,%,A
11262,6262,Content,92.43,%,A
11263,6263,Content,93.51,%,A
11264,6264,Content,96.99,%,A
11265,6265,Potency,96.93,%,A
11266,6266,Potency,96.69,%,A
11267,6267,Content,93.65,%,A
11268,6268,Potency,96.43,%,A
11269,6269,Potency,92.0,%,A
11270,6270,Potency,92.93,%,A
11271,6271,Content,93.4,%,A
11272,6272,Content,92.9,%,A
11273,6273,Content,92.78,%,A
11274,6274,Content,90.31,%,A
11275,6275,Potency,96.64,%,A
11276,6276,Potency,95.54,%,A
11277,6277,Content,92.44,%,A
11278,6278,Content,98.16,%,A
11279,6279,Potency,97.06,%,A
11280,6280,Content,90.09,%,A
11281,6281,Potency,94.04,%,A
11282,6282,Potency,98.73,%,A
11283,6283,Potency,98.61,%,A
11284,6284,Potency,99.67,%,A
11285,6285,Content,92.39,%,A
11286,6286,Content,97.52,%,A
11287,6287,Potency,98.83,%,A
11288,6288,Potency,94.65,%,A
11289,6289,Potency,97.28,%,A
11290,6290,Potency,92.91,%,A
11291,6291,Content,98.99,%,A
11292,6292,Potency,93.19,%,A
11293,6293,Potency,90.46,%,A
11294,6294,Potency,98.31,%,A
11295,6295,Content,93.9,%,A
11296,6296,Content,99.19,%,A
11297,6297,Content,92.94,%,A
11298,6298,Potency,98.26,%,A
11299,6299,Potency,92.64,%,A
11300,6300,Potency,96.71,%,A
11301,6301,Content,95.85,%,A
11302,6302,Content,94.31,%,A
11303,6303,Content,90.18,%,A
11304,6304,Content,96.66,%,A
11305,6305,Potency,91.74,%,A
11306,6306,Content,97.95,%,A
11307,6307,Potency,98.41,%,A
11308,6308,Content,95.75,%,A
11309,6309,Content,96.29,%,A
11310,6310,Potency,97.35,%,A
11311,6311,Potency,90.2,%,A
11312,6312,Content,98.68,%,A
11313,6313,Potency,91.29,%,A
11314,6314,Content,90.6,%,A
11315,6315,Content,97.49,%,A
11316,6316,Potency,91.91,%,A
11317,6317,Potency,97.57,%,A
11318,6318,Content,93.84,%,A
11319,6319,Potency,98.56,%,A
11320,6320,Content,99.36,%,A
11321,6321,Potency,94.04,%,A
11322,6322,Potency,97.23,%,A
11323,6323,Potency,95.25,%,A
11324,6324,Potency,99.32,%,A
11325,6325,Potency,98.97,%,A
11326,6326,Potency,97.6,%,A
11327,6327,Content,92.8,%,A
11328,6328,Potency,92.42,%,A
11329,6329,Content,99.36,%,A
11330,6330,Content,90.37,%,A
11331,6331,Content,98.1,%,A
11332,6332,Potency,98.52,%,A
11333,6333,Potency,94.54,%,A
11334,6334,Potency,96.98,%,A
11335,6335,Potency,98.58,%,A
11336,6336,Content,96.47,%,A
11337,6337,Potency,97.81,%,A
11338,6338,Content,95.45,%,A
11339,6339,Potency,97.42,%,A
11340,6340,Content,94.76,%,A
11341,6341,Content,91.64,%,A
11342,6342,Content,96.71,%,A
11343,6343,Content,90.85,%,A
11344,6344,Potency,94.47,%,A
11345,6345,Content,95.44,%,A
11346,6346,Potency,96.3,%,A
11347,6347,Potency,97.07,%,A
11348,6348,Potency,92.25,%,A
11349,6349,Content,99.94,%,A
11350,6350,Content,97.98,%,A
11351,6351,Potency,91.93,%,A
11352,6352,Potency,90.88,%,A
11353,6353,Content,91.54,%,A
11354,6354,Content,94.89,%,A
11355,6355,Potency,98.88,%,A
11356,6356,Potency,96.97,%,A
11357,6357,Potency,92.29,%,A
11358,6358,Content,90.02,%,A
11359,6359,Content,99.03,%,A
11360,6360,Content,92.01,%,A
11361,6361,Content,97.08,%,A
11362,6362,Content,96.85,%,A
11363,6363,Potency,90.13,%,A
11364,6364,Potency,97.22,%,A
11365,6365,Content,98.43,%,A
11366,6366,Content,92.59,%,A
11367,6367,Content,96.46,%,A
11368,6368,Content,91.41,%,A
11369,6369,Content,91.02,%,A
11370,6370,Content,97.9,%,A
11371,6371,Potency,99.18,%,A
11372,6372,Content,98.16,%,A
11373,6373,Potency,98.17,%,A
11374,6374,Potency,92.52,%,A
11375,6375,Potency,92.24,%,A
11376,6376,Content,98.05,%,A
11377,6377,Content,90.25,%,A
11378,6378,Content,94.24,%,A
11379,6379,Content,95.06,%,A
11380,6380,Potency,94.17,%,A
11381,6381,Potency,93.89,%,A
11382,6382,Potency,97.69,%,A
11383,6383,Potency,91.66,%,A
11384,6384,Potency,99.57,%,A
11385,6385,Content,98.53,%,A
11386,6386,Potency,90.55,%,A
11387,6387,Potency,99.83,%,A
11388,6388,Content,96.5,%,A
11389,6389,Content,98.83,%,A
11390,6390,Content,94.98,%,A
11391,6391,Potency,92.78,%,A
11392,6392,Potency,90.26,%,A
11393,6393,Content,91.16,%,A
11394,6394,Potency,94.79,%,A
11395,6395,Potency,95.86,%,A
11396,6396,Content,98.11,%,A
11397,6397,Content,93.33,%,A
11398,6398,Content,93.12,%,A
11399,6399,Potency,95.12,%,A
11400,6400,Potency,91.74,%,A
11401,6401,Content,95.17,%,A
11402,6402,Potency,93.55,%,A
11403,6403,Potency,95.01,%,A
11404,6404,Potency,93.69,%,A
11405,6405,Potency,94.1,%,A
11406,6406,Content,91.15,%,A
11407,6407,Content,98.4,%,A
11408,6408,Potency,94.09,%,A
11409,6409,Content,98.37,%,A
11410,6410,Potency,99.12,%,A
11411,6411,Content,91.52,%,A
11412,6412,Content,93.46,%,A
11413,6413,Potency,92.2,%,A
11414,6414,Content,94.1,%,A
11415,6415,Potency,94.16,%,A
11416,6416,Content,99.43,%,A
11417,6417,Content,98.52,%,A
11418,6418,Potency,97.58,%,A
11419,6419,Potency,98.38,%,A
11420,6420,Content,91.94,%,A
11421,6421,Potency,90.09,%,A
11422,6422,Potency,94.68,%,A
11423,6423,Content,95.24,%,A
11424,6424,Potency,92.53,%,A
11425,6425,Content,97.03,%,A
11426,6426,Potency,96.68,%,A
11427,6427,Potency,98.01,%,A
11428,6428,Content,92.28,%,A
11429,6429,Potency,95.8,%,A
11430,6430,Potency,97.42,%,A
11431,6431,Potency,98.29,%,A
11432,6432,Content,99.92,%,A
11433,6433,Potency,95.42,%,A
11434,6434,Content,93.94,%,A
11435,6435,Content,93.83,%,A
11436,6436,Potency,91.35,%,A
11437,6437,Potency,98.28,%,A
11438,6438,Potency,95.24,%,A
11439,6439,Content,91.74,%,A
11440,6440,Potency,98.63,%,A
11441,6441,Potency,96.27,%,A
11442,6442,Content,96.86,%,A
11443,6443,Content,97.13,%,A
11444,6444,Content,95.99,%,A
11445,6445,Potency,96.88,%,A
11446,6446,Potency,96.04,%,A
11447,6447,Content,91.43,%,A
11448,6448,Potency,90.22,%,A
11449,6449,Content,92.21,%,A
11450,6450,Content,90.99,%,A
11451,6451,Potency,91.27,%,A
11452,6452,Potency,98.72,%,A
11453,6453,Content,92.31,%,A
11454,6454,Potency,93.04,%,A
11455,6455,Potency,91.33,%,A
11456,6456,Potency,91.85,%,A
11457,6457,Content,92.3,%,A
11458,6458,Potency,96.03,%,A
11459,6459,Potency,95.87,%,A
11460,6460,Potency,92.5,%,A
11461,6461,Potency,99.76,%,A
11462,6462,Content,99.71,%,A
11463,6463,Content,97.55,%,A
11464,6464,Content,96.31,%,A
11465,6465,Content,93.85,%,A
11466,6466,Potency,92.42,%,A
11467,6467,Content,97.52,%,A
11468,6468,Potency,99.83,%,A
11469,6469,Content,95.25,%,A
11470,6470,Content,99.59,%,A
11471,6471,Potency,98.24,%,A
11472,6472,Content,90.37,%,A
11473,6473,Content,94.97,%,A
11474,6474,Content,94.4,%,A
11475,6475,Content,97.85,%,A
11476,6476,Potency,90.28,%,A
11477,6477,Content,92.95,%,A
11478,6478,Potency,93.89,%,A
11479,6479,Potency,94.5,%,A
11480,6480,Potency,94.13,%,A
11481,6481,Content,98.72,%,A
11482,6482,Potency,98.99,%,A
11483,6483,Content,98.22,%,A
11484,6484,Content,99.12,%,A
11485,6485,Potency,95.01,%,A
11486,6486,Content,93.54,%,A
11487,6487,Potency,90.37,%,A
11488,6488,Content,99.29,%,A
11489,6489,Potency,91.06,%,A
11490,6490,Potency,90.69,%,A
11491,6491,Potency,94.93,%,A
11492,6492,Content,98.33,%,A
11493,6493,Potency,90.49,%,A
11494,6494,Potency,99.61,%,A
11495,6495,Potency,94.78,%,A
11496,6496,Content,97.32,%,A
11497,6497,Content,95.19,%,A
11498,6498,Content,93.1,%,A
11499,6499,Potency,96.98,%,A
11500,6500,Potency,95.28,%,A
11501,6501,Potency,91.99,%,A
11502,6502,Potency,91.32,%,A
11503,6503,Potency,96.09,%,A
11504,6504,Potency,95.32,%,A
11505,6505,Potency,94.46,%,A
11506,6506,Potency,96.33,%,A
11507,6507,Potency,99.15,%,A
11508,6508,Content,90.92,%,A
11509,6509,Content,99.81,%,A
11510,6510,Content,94.76,%,A
11511,6511,Potency,96.4,%,A
11512,6512,Potency,99.04,%,A
11513,6513,Content,92.35,%,A
11514,6514,Content,92.13,%,A
11515,6515,Content,92.72,%,A
11516,6516,Content,93.96,%,A
11517,6517,Potency,99.14,%,A
11518,6518,Content,96.65,%,A
11519,6519,Content,92.07,%,A
11520,6520,Content,99.11,%,A
11521,6521,Content,94.59,%,A
11522,6522,Content,91.41,%,A
11523,6523,Content,92.54,%,A
11524,6524,Content,98.92,%,A
11525,6525,Content,99.28,%,A
11526,6526,Potency,97.64,%,A
11527,6527,Potency,92.11,%,A
11528,6528,Content,92.01,%,A
11529,6529,Content,90.94,%,A
11530,6530,Potency,95.33,%,A
11531,6531,Content,91.21,%,A
11532,6532,Potency,96.55,%,A
11533,6533,Content,97.73,%,A
11534,6534,Content,99.55,%,A
11535,6535,Potency,98.03,%,A
11536,6536,Content,98.02,%,A
11537,6537,Potency,97.25,%,A
11538,6538,Potency,98.51,%,A
11539,6539,Potency,96.43,%,A
11540,6540,Potency,95.26,%,A
11541,6541,Content,95.48,%,A
11542,6542,Content,95.91,%,A
11543,6543,Content,97.32,%,A
11544,6544,Potency,91.01,%,A
11545,6545,Content,93.28,%,A
11546,6546,Potency,94.01,%,A
11547,6547,Content,96.34,%,A
11548,6548,Content,98.16,%,A
11549,6549,Content,96.86,%,A
11550,6550,Content,90.38,%,A
11551,6551,Content,92.7,%,A
11552,6552,Content,96.16,%,A
11553,6553,Potency,96.19,%,A
11554,6554,Potency,96.0,%,A
11555,6555,Content,96.9,%,A
